pid,fig,png,mode,ink,kind,cut_id,axis,depth,gap,gap_px,half_a,half_b,box,selected_x,run_len,longest,tie,reason,candidates,n_free,n_clipped,selected_run,search_to,need_overlap,orphan,w,h,outcome,n_candidates,nearest,relation,n_opposite,n_nested,opposite,nested,lineage,panel,cut_axis,side,accepted,c_data_no_axis,c_rows,c_caption,c_baseline,c_coords,c_regular,why_data_no_axis,why_rows,why_caption,why_baseline,why_coords,why_regular,reach,grown,score,n_rows,rule,measured,threshold,detail,axis_status,axis_from,spine_x,baseline_y,status,n_labels,n_bars,fragment,source
397,Fig. 1,ID397__fig1.png,OFF,158,GATE_SHADOW_WHY,,,,,,,,,,,,,,,,,,,,"352,400,30,46",,,,,,,,,,,,"102,568,139,260",,,,,,,,,,"축 없음, 잉크 0.594","행 겹침 -5.81, 패널 행 139-260, 조각 30-46",이 클립에서 캡션을 읽지 못했다,"건너는 간격 0 px, 패널 내부의 가장 큰 간격 0 px","밑변에 선 열 0.00, 축 범위 안 잉크 0.72 (교집합 0.00)",막대·눈금이 1→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"99,568,76,286",469,210,NO_PANEL_IN_REACH,0,left 56px share 0.95 reach 34 [gap] | overlap 0px share 1.00 reach 34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"99,568,76,286",,,,,,SAME_HALF_NESTED_PANEL,0,1,,"102,568,139,260",CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"132,568,315,402",436,87,NO_PANEL_IN_REACH,0,left 51px share 0.00 reach 220 [share] | overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"132,568,315,402",,,,,,OPPOSITE_HALF_UNIQUE_PANEL,1,0,"102,568,139,260",,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"102,568,139,260",321,75,75,0.95,leftmost column whose run is >= 0.95 of the longest (75 px),322:75px;321:75px;421:67px;420:67px;519:49px;518:49px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"102,568,139,260",321,75,75,0.95,leftmost column whose run is >= 0.95 of the longest (75 px),322:75px;321:75px;421:67px;420:67px;519:49px;518:49px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"102,568,139,260",321,75,75,0.95,leftmost column whose run is >= 0.95 of the longest (75 px),322:75px;321:75px;421:67px;420:67px;519:49px;518:49px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,GATE_SHADOW,4,,,,29,,,,,,,,,,,,,,,"132,568,315,402",,,,,,,,,,,,"102,568,139,260",row,below,False,O,X,-,O,X,-,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,GATE_SHADOW_WHY,,,,,,,,,,,,,,,,,,,,"132,568,315,402",,,,,,,,,,,,"102,568,139,260",,,,,,,,,,"축 없음, 잉크 0.088","행 겹침 -0.63, 패널 행 139-260, 조각 315-402",이 클립에서 캡션을 읽지 못했다,"건너는 간격 0 px, 패널 내부의 가장 큰 간격 0 px","밑변에 선 열 0.00, 축 범위 안 잉크 0.86 (교집합 0.00)",막대·눈금이 1→1개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"800,887,29,46",87,17,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 220 [share] | right 226px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"800,887,29,46",,,,,,OPPOSITE_HALF_UNIQUE_PANEL,1,0,"624,1083,174,292",,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"624,1083,174,292",841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;876:77px;875:77px;1009:72px;1008:72px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"624,1083,174,292",841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;876:77px;875:77px;1009:72px;1008:72px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"624,1083,174,292",841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;876:77px;875:77px;1009:72px;1008:72px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,GATE_SHADOW,5,,,,23,,,,,,,,,,,,,,,"800,887,29,46",,,,,,,,,,,,"624,1083,174,292",row,above,False,O,X,-,O,X,-,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,GATE_SHADOW_WHY,,,,,,,,,,,,,,,,,,,,"800,887,29,46",,,,,,,,,,,,"624,1083,174,292",,,,,,,,,,"축 없음, 잉크 0.513","행 겹침 -7.53, 패널 행 174-292, 조각 29-46",이 클립에서 캡션을 읽지 못했다,"건너는 간격 0 px, 패널 내부의 가장 큰 간격 7 px","밑변에 선 열 0.00, 축 범위 안 잉크 0.86 (교집합 0.00)",막대·눈금이 0→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"624,1092,69,292",468,223,NO_PANEL_IN_REACH,0,overlap 0px share 1.00 reach 34 | right 56px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"624,1092,69,292",,,,,,SAME_HALF_NESTED_PANEL,0,1,,"624,1083,174,292",CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"649,1093,314,405",444,91,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 220 [share] | right 75px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"649,1093,314,405",,,,,,OPPOSITE_HALF_UNIQUE_PANEL,1,0,"624,1083,174,292",,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"624,1083,174,292",841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;876:77px;875:77px;1009:72px;1008:72px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"624,1083,174,292",841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;876:77px;875:77px;1009:72px;1008:72px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"624,1083,174,292",841,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),842:98px;841:98px;876:77px;875:77px;1009:72px;1008:72px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,GATE_SHADOW,6,,,,22,,,,,,,,,,,,,,,"649,1093,314,405",,,,,,,,,,,,"624,1083,174,292",row,below,False,O,X,-,O,O,-,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,GATE_SHADOW_WHY,,,,,,,,,,,,,,,,,,,,"649,1093,314,405",,,,,,,,,,,,"624,1083,174,292",,,,,,,,,,"축 없음, 잉크 0.074","행 겹침 -0.24, 패널 행 174-292, 조각 314-405",이 클립에서 캡션을 읽지 못했다,"건너는 간격 0 px, 패널 내부의 가장 큰 간격 7 px","밑변에 선 열 0.00, 축 범위 안 잉크 1.11 (교집합 0.00)",막대·눈금이 0→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"139,577,662,756",438,94,NO_PANEL_IN_REACH,0,left 42px share 0.00 reach 220 [share] | overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"139,577,662,756",,,,,,OPPOSITE_HALF_UNIQUE_PANEL,1,0,"102,574,445,628",,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"102,574,445,628",181,152,152,0.95,leftmost column whose run is >= 0.95 of the longest (152 px),181:152px;367:64px;366:64px;468:63px;467:63px;299:60px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"102,574,445,628",181,152,152,0.95,leftmost column whose run is >= 0.95 of the longest (152 px),181:152px;367:64px;366:64px;468:63px;467:63px;299:60px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"102,574,445,628",181,152,152,0.95,leftmost column whose run is >= 0.95 of the longest (152 px),181:152px;367:64px;366:64px;468:63px;467:63px;299:60px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,GATE_SHADOW,9,,,,34,,,,,,,,,,,,,,,"139,577,662,756",,,,,,,,,,,,"102,574,445,628",row,below,False,O,X,-,O,O,-,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,GATE_SHADOW_WHY,,,,,,,,,,,,,,,,,,,,"139,577,662,756",,,,,,,,,,,,"102,574,445,628",,,,,,,,,,"축 없음, 잉크 0.073","행 겹침 -0.36, 패널 행 445-628, 조각 662-756",이 클립에서 캡션을 읽지 못했다,"건너는 간격 0 px, 패널 내부의 가장 큰 간격 31 px","밑변에 선 열 0.00, 축 범위 안 잉크 1.68 (교집합 0.00)",합쳐도 표시 개수가 늘지 않는다 (6→6),,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"657,1094,665,748",437,83,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 220 [share] | right 83px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"657,1094,665,748",,,,,,OPPOSITE_HALF_UNIQUE_PANEL,1,0,"619,1083,441,641",,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"619,1083,441,641",1077,147,147,0.95,leftmost column whose run is >= 0.95 of the longest (147 px),1078:147px;1077:147px;913:123px;912:123px;1045:120px;1044:120px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"619,1083,441,641",1077,147,147,0.95,leftmost column whose run is >= 0.95 of the longest (147 px),1078:147px;1077:147px;913:123px;912:123px;1045:120px;1044:120px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"619,1083,441,641",1077,147,147,0.95,leftmost column whose run is >= 0.95 of the longest (147 px),1078:147px;1077:147px;913:123px;912:123px;1045:120px;1044:120px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,GATE_SHADOW,10,,,,24,,,,,,,,,,,,,,,"657,1094,665,748",,,,,,,,,,,,"619,1083,441,641",row,below,False,O,X,-,O,O,-,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,GATE_SHADOW_WHY,,,,,,,,,,,,,,,,,,,,"657,1094,665,748",,,,,,,,,,,,"619,1083,441,641",,,,,,,,,,"축 없음, 잉크 0.084","행 겹침 -0.29, 패널 행 441-641, 조각 665-748",이 클립에서 캡션을 읽지 못했다,"건너는 간격 0 px, 패널 내부의 가장 큰 간격 220 px","밑변에 선 열 0.00, 축 범위 안 잉크 1.95 (교집합 0.00)",막대·눈금이 0→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"619,1083,821,990",923,109,109,0.95,leftmost column whose run is >= 0.95 of the longest (109 px),924:109px;923:109px;1054:97px;1053:97px;956:96px;1021:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"619,1083,821,990",923,109,109,0.95,leftmost column whose run is >= 0.95 of the longest (109 px),924:109px;923:109px;1054:97px;1053:97px;956:96px;1021:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"619,1083,821,990",923,109,109,0.95,leftmost column whose run is >= 0.95 of the longest (109 px),924:109px;923:109px;1054:97px;1053:97px;956:96px;1021:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,33,,,,,,,,,,,,,,,,"93,586,793,1419",493,626,OFFERED,,,,,,,,,"619,1083,821,990",,left,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,GATE,,,,33,,,,,,,,,,,,,,,,"93,586,793,1419",,,,,,,,,,,,"619,1083,821,990",,left,False,O,X,-,X,X,-,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,GATE_WHY,,,,,,,,,,,,,,,,,,,,"93,586,793,1419",,,,,,,,,,,,"619,1083,821,990",,,,,,,,,,"축 없음, 잉크 0.081","행 겹침 1.00, 패널 행 821-990, 조각 793-1419",이 클립에서 캡션을 읽지 못했다,"건너는 간격 391 px, 패널 내부의 가장 큰 간격 24 px","밑변에 선 열 0.00, 축 범위 안 잉크 0.18 (교집합 0.18)",막대·눈금이 0→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"613,1112,791,1412",499,621,NO_PANEL_IN_REACH,0,overlap 0px share 1.00 reach 34 | right 39px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"613,1112,791,1412",,,,,,OPPOSITE_AND_NESTED,1,2,"105,574,1098,1339","619,1083,821,990;627,1083,1107,1342",CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"93,148,1437,1458",55,21,NO_PANEL_IN_REACH,0,left 471px share 0.00 reach 220 [gap] [share] | overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"93,148,1437,1458",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"161,624,1437,1458",463,21,NO_PANEL_IN_REACH,0,left 0px share 0.00 reach 34 [share] | overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"161,624,1437,1458",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_CANDIDATES,,,,,,,,"102,577,363,756",181,,,,leftmost of 1 free runs,181:476-668:free,1,0,476-668,387,117.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"102,577,363,756",181,192,192,0.95,leftmost column whose run is >= 0.95 of the longest (192 px),181:192px;367:64px;366:64px;468:63px;467:63px;299:60px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_CANDIDATES,,,,,,,,"93,587,1034,1458",176,,,,leftmost of 2 free runs,176:1128-1333:free;177:1128-1332:free,2,0,1128-1333,389,127.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"93,587,1034,1458",176,205,205,0.95,leftmost column whose run is >= 0.95 of the longest (205 px),176:205px;177:204px;365:124px;364:124px;570:117px;569:117px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_CANDIDATES,,,,,,,,"611,1102,1078,1453",698,,,,leftmost of 2 free runs,698:1132-1336:free;699:1133-1335:free,2,0,1132-1336,905,112.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"611,1102,1078,1453",698,204,204,0.95,leftmost column whose run is >= 0.95 of the longest (204 px),698:204px;699:202px;922:107px;921:107px;957:95px;956:94px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"352,400,30,46",48,16,NO_PANEL_IN_REACH,0,left 211px share 0.00 reach 34 [gap] [share] | overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"352,400,30,46",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"99,568,76,286",469,210,NO_PANEL_IN_REACH,0,left 43px share 0.00 reach 34 [gap] [share] | overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"99,568,76,286",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"132,568,315,402",436,87,NO_PANEL_IN_REACH,0,left 43px share 0.00 reach 34 [gap] [share] | overlap 0px share 0.45 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"132,568,315,402",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"800,887,29,46",87,17,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 34 [share] | right 223px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"800,887,29,46",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"624,1092,69,292",468,223,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 34 [share] | right 47px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"624,1092,69,292",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"649,1093,314,405",444,91,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 34 [share] | right 72px share 0.46 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"649,1093,314,405",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"139,577,662,756",438,94,NO_PANEL_IN_REACH,0,left 34px share 0.00 reach 34 [share] | overlap 0px share 1.00 reach 34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"139,577,662,756",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,,,,,,,,,,,,,,,,,"657,1094,665,748",437,83,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 34 [share] | right 80px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"657,1094,665,748",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"611,1102,1078,1453",698,204,204,0.95,leftmost column whose run is >= 0.95 of the longest (204 px),698:204px;699:202px;922:107px;921:107px;957:95px;956:94px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"611,1102,1078,1453",698,204,204,0.95,leftmost column whose run is >= 0.95 of the longest (204 px),698:204px;699:202px;922:107px;921:107px;957:95px;956:94px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"611,1102,1078,1453",698,204,204,0.95,leftmost column whose run is >= 0.95 of the longest (204 px),698:204px;699:202px;922:107px;921:107px;957:95px;956:94px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,ORPHAN,,,,25,,,,,,,,,,,,,,,,"93,586,793,1419",493,626,OFFERED,,,,,,,,,"611,1102,1078,1453",,left,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,GATE,,,,25,,,,,,,,,,,,,,,,"93,586,793,1419",,,,,,,,,,,,"611,1102,1078,1453",,left,False,O,X,-,X,X,-,,,,,,,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,GATE_WHY,,,,,,,,,,,,,,,,,,,,"93,586,793,1419",,,,,,,,,,,,"611,1102,1078,1453",,,,,,,,,,"축 없음, 잉크 0.081","행 겹침 0.91, 패널 행 1078-1453, 조각 793-1419",이 클립에서 캡션을 읽지 못했다,"건너는 간격 298 px, 패널 내부의 가장 큰 간격 1 px","밑변에 선 열 0.28, 축 범위 안 잉크 0.37 (교집합 0.37)",막대·눈금이 0→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,
397,Fig. 1,ID397__fig1.png,OFF,158,AXIS_FALLBACK,,,,,,,,"93,587,1034,1458",176,205,205,0.95,leftmost column whose run is >= 0.95 of the longest (205 px),176:205px;177:204px;365:124px;364:124px;570:117px;569:117px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
