pid,fig,png,mode,ink,kind,box,selected_x,run_len,longest,tie,reason,candidates,n_free,n_clipped,selected_run,search_to,need_overlap,orphan,w,h,outcome,n_candidates,nearest,panel,side,gap,reach,accepted,c_data_no_axis,c_rows,c_caption,c_baseline,c_coords,c_regular,why_data_no_axis,why_rows,why_caption,why_baseline,why_coords,why_regular,grown,candidate_x,boundary,run,chosen,baseline_y,n_labels,ladder_ok,resid_px,spacing_cv,detail,score,n_rows,axis_status,axis_from,spine_x,status,n_bars,fragment,source,rule,measured,threshold
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_SHADOW_LADDER,"565,966,373,619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,free,406-515,False,513,3,False,,,"values are not monotone with pixel row: [0.0, 5.0, 0.0]",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_SHADOW_LADDER,"565,966,373,619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678,clipped,513-619,False,513,5,True,0.03,0.0008,"3 labels, -0.150 value/px, ladder residual 0.0 px; SUBSET: dropped 10@580, 15@613 (values are not monotone with pixel row: [15.0, 10.0, -5.0, 10.0, 15.0])",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_SHADOW_LADDER,"565,966,373,619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,clipped,513-619,False,513,5,True,0.03,0.0008,"3 labels, -0.150 value/px, ladder residual 0.0 px; SUBSET: dropped 10@580, 15@613 (values are not monotone with pixel row: [15.0, 10.0, -5.0, 10.0, 15.0])",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,"92,500,739,975",173,220,220,0.95,leftmost column whose run is >= 0.95 of the longest (220 px),173:220px;445:117px;444:117px;249:65px;248:65px;247:65px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_CANDIDATES,"92,500,739,975",173,,,,leftmost of 1 free runs,173:748-968:free,1,0,748-968,336,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_SHADOW_LADDER,"92,500,739,975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,free,748-968,True,835,6,True,0.26,0.0066,"6 labels, -0.011 value/px, ladder residual 0.3 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_FALLBACK,"565,966,738,938",679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_CANDIDATES,"565,966,738,938",679,,,,leftmost of 2 free runs,679:835-937:free;680:835-937:free;796:835-938:clipped;797:835-938:clipped,2,2,835-937,805,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_SHADOW_LADDER,"565,966,738,938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,free,835-937,True,835,3,True,0.56,0.0183,"3 labels, -0.011 value/px, ladder residual 0.6 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_SHADOW_LADDER,"565,966,738,938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680,free,835-937,False,835,3,True,0.28,0.0094,"3 labels, -0.011 value/px, ladder residual 0.3 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_SHADOW_LADDER,"565,966,738,938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,clipped,835-938,False,835,1,False,,,only 1 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,151,AXIS_SHADOW_LADDER,"565,966,738,938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797,clipped,835-938,False,835,1,False,,,only 1 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"142,501,27,341",179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"92,500,739,975",173,220,220,0.95,leftmost column whose run is >= 0.95 of the longest (220 px),173:220px;445:117px;444:117px;249:65px;248:65px;247:65px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"609,967,31,341",645,265,265,0.95,leftmost column whose run is >= 0.95 of the longest (265 px),645:265px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"565,966,373,619",795,109,112,0.95,leftmost column whose run is >= 0.95 of the longest (112 px),912:112px;911:112px;796:109px;795:109px;679:106px;678:106px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"428,500,510,664",445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;483:63px;482:63px;481:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"142,501,27,341",179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"428,500,510,664",445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;483:63px;482:63px;481:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"92,500,739,975",173,220,220,0.95,leftmost column whose run is >= 0.95 of the longest (220 px),173:220px;445:117px;444:117px;249:65px;248:65px;247:65px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"609,967,31,341",645,265,265,0.95,leftmost column whose run is >= 0.95 of the longest (265 px),645:265px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"565,966,373,619",795,109,112,0.95,leftmost column whose run is >= 0.95 of the longest (112 px),912:112px;911:112px;796:109px;795:109px;679:106px;678:106px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"609,967,738,938",679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"565,966,738,938",679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_CANDIDATES,"142,501,27,341",179,,,,leftmost of 1 free runs,179:60-324:free,1,0,60-324,357,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"142,501,27,341",179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_CANDIDATES,"609,967,31,341",645,,,,leftmost of 1 free runs,645:63-328:free,1,0,63-328,823,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"609,967,31,341",645,265,265,0.95,leftmost column whose run is >= 0.95 of the longest (265 px),645:265px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_CANDIDATES,"565,966,373,619",795,,,,leftmost of 2 free runs,795:406-515:free;796:406-515:free;678:513-619:clipped;679:513-619:clipped,2,2,406-515,805,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"565,966,373,619",795,109,112,0.95,leftmost column whose run is >= 0.95 of the longest (112 px),912:112px;911:112px;796:109px;795:109px;679:106px;678:106px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_CANDIDATES,"92,500,739,975",173,,,,leftmost of 1 free runs,173:748-968:free,1,0,748-968,336,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"92,500,739,975",173,220,220,0.95,leftmost column whose run is >= 0.95 of the longest (220 px),173:220px;445:117px;444:117px;249:65px;248:65px;247:65px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_CANDIDATES,"428,500,510,664",445,,,,no free run; leftmost of 4 clipped,445:510-630:clipped;446:510-630:clipped;465:510-573:clipped;466:510-573:clipped,0,4,510-630,471,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"428,500,510,664",445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;483:63px;482:63px;481:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_CANDIDATES,"609,967,738,938",679,,,,leftmost of 2 free runs,679:835-937:free;680:835-937:free;796:835-938:clipped;797:835-938:clipped,2,2,835-937,823,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"609,967,738,938",679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_CANDIDATES,"565,966,738,938",679,,,,leftmost of 2 free runs,679:835-937:free;680:835-937:free;796:835-938:clipped;797:835-938:clipped,2,2,835-937,805,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"565,966,738,938",679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"142,501,27,341",179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"142,501,27,341",179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"142,501,27,341",179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,ORPHAN,,,,,,,,,,,,,"106,124,112,270",18,158,OFFERED,,,"142,501,27,341",left,18,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,GATE,,,,,,,,,,,,,"106,124,112,270",,,,,,"142,501,27,341",left,18,,True,O,O,-,X,O,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,GATE_WHY,,,,,,,,,,,,,"106,124,112,270",,,,,,"142,501,27,341",,,,,,,,,,,"축 없음, 잉크 0.354","행 겹침 1.00, 패널 행 27-341, 조각 112-270",이 클립에서 캡션을 읽지 못했다,"건너는 간격 59 px, 패널 내부의 가장 큰 간격 0 px","밑변에 선 열 0.00, 축 범위 안 잉크 1.00 (교집합 1.00)",막대·눈금이 0→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,POST,,,,,,,,,,,,,"106,124,112,270",,,ADOPTED,,,"142,501,27,341",,,,,,,,,,,,,,,,,"106,501,27,341",,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,ORPHAN,,,,,,,,,,,,,"99,384,370,664",285,294,NO_PANEL_IN_REACH,0,left 181px share 1.00 reach 34 [gap] | overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,ORPHAN,,,,,,,,,,,,,"138,174,695,729",36,34,NO_PANEL_IN_REACH,0,left 435px share 0.00 reach 34 [gap] [share] | overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,ORPHAN,,,,,,,,,,,,,"192,211,696,720",19,24,NO_PANEL_IN_REACH,0,left 398px share 0.00 reach 34 [gap] [share] | overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"609,967,31,341",645,265,265,0.95,leftmost column whose run is >= 0.95 of the longest (265 px),645:265px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"609,967,31,341",645,265,265,0.95,leftmost column whose run is >= 0.95 of the longest (265 px),645:265px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"609,967,31,341",645,265,265,0.95,leftmost column whose run is >= 0.95 of the longest (265 px),645:265px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,ORPHAN,,,,,,,,,,,,,"572,590,116,254",18,138,OFFERED,,,"609,967,31,341",left,19,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,GATE,,,,,,,,,,,,,"572,590,116,254",,,,,,"609,967,31,341",left,19,,True,O,O,-,X,O,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,GATE_WHY,,,,,,,,,,,,,"572,590,116,254",,,,,,"609,967,31,341",,,,,,,,,,,"축 없음, 잉크 0.375","행 겹침 1.00, 패널 행 31-341, 조각 116-254",이 클립에서 캡션을 읽지 못했다,"건너는 간격 59 px, 패널 내부의 가장 큰 간격 0 px","밑변에 선 열 0.00, 축 범위 안 잉크 1.07 (교집합 1.00)",막대·눈금이 0→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,POST,,,,,,,,,,,,,"572,590,116,254",,,ADOPTED,,,"609,967,31,341",,,,,,,,,,,,,,,,,"572,967,31,341",,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,ORPHAN,,,,,,,,,,,,,"604,944,640,669",340,29,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 34 [share] | right 104px share 0.83 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,ORPHAN,,,,,,,,,,,,,"553,743,695,981",190,286,NO_PANEL_IN_REACH,0,overlap 0px share 1.00 reach 34 | right 53px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,ORPHAN,,,,,,,,,,,,,"791,969,738,981",178,243,NO_PANEL_IN_REACH,0,overlap 0px share 1.00 reach 34 | right 291px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"142,501,27,341",179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"609,967,31,341",645,265,265,0.95,leftmost column whose run is >= 0.95 of the longest (265 px),645:265px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"565,966,373,619",795,109,112,0.95,leftmost column whose run is >= 0.95 of the longest (112 px),912:112px;911:112px;796:109px;795:109px;679:106px;678:106px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"92,500,739,975",173,220,220,0.95,leftmost column whose run is >= 0.95 of the longest (220 px),173:220px;445:117px;444:117px;249:65px;248:65px;247:65px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"428,500,510,664",445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;483:63px;482:63px;481:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"609,967,738,938",679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"565,966,738,938",679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"106,501,27,341",179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,CAP,151,AXIS_FALLBACK,"572,967,31,341",645,265,265,0.95,leftmost column whose run is >= 0.95 of the longest (265 px),645:265px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"142,501,27,341",179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"92,500,739,975",173,220,220,0.95,leftmost column whose run is >= 0.95 of the longest (220 px),173:220px;445:117px;444:117px;249:65px;248:65px;247:65px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"609,967,31,341",645,265,265,0.95,leftmost column whose run is >= 0.95 of the longest (265 px),645:265px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"565,966,373,619",795,109,112,0.95,leftmost column whose run is >= 0.95 of the longest (112 px),912:112px;911:112px;796:109px;795:109px;679:106px;678:106px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"171,629,517,841",445,113,113,0.95,leftmost column whose run is >= 0.95 of the longest (113 px),446:113px;445:113px;173:93px;250:68px;249:68px;483:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"173,587,231,519",179,93,93,0.95,leftmost column whose run is >= 0.95 of the longest (93 px),179:93px;329:64px;328:64px;447:62px;446:62px;332:46px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"660,969,517,841",678,102,102,0.95,leftmost column whose run is >= 0.95 of the longest (102 px),679:102px;678:102px;914:99px;913:99px;949:46px;948:46px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"178,634,27,233",179,173,173,0.95,leftmost column whose run is >= 0.95 of the longest (173 px),179:173px;499:81px;467:81px;500:80px;466:80px;484:67px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"643,966,231,519",795,109,112,0.95,leftmost column whose run is >= 0.95 of the longest (112 px),912:112px;911:112px;796:109px;795:109px;645:97px;798:70px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"644,1023,31,233",645,170,170,0.95,leftmost column whose run is >= 0.95 of the longest (170 px),645:170px;950:61px;949:61px;948:61px;736:58px;703:58px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"178,634,27,233",179,173,173,0.95,leftmost column whose run is >= 0.95 of the longest (173 px),179:173px;499:81px;467:81px;500:80px;466:80px;484:67px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"644,1023,31,233",645,170,170,0.95,leftmost column whose run is >= 0.95 of the longest (170 px),645:170px;950:61px;949:61px;948:61px;736:58px;703:58px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"142,501,27,341",179,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),179:264px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"428,500,510,664",445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;483:63px;482:63px;481:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"92,500,739,975",173,220,220,0.95,leftmost column whose run is >= 0.95 of the longest (220 px),173:220px;445:117px;444:117px;249:65px;248:65px;247:65px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"609,967,31,341",645,265,265,0.95,leftmost column whose run is >= 0.95 of the longest (265 px),645:265px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"565,966,373,619",795,109,112,0.95,leftmost column whose run is >= 0.95 of the longest (112 px),912:112px;911:112px;796:109px;795:109px;679:106px;678:106px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"178,634,27,233",179,173,173,0.95,leftmost column whose run is >= 0.95 of the longest (173 px),179:173px;499:81px;467:81px;500:80px;466:80px;484:67px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,151,AXIS_FALLBACK,"644,1023,31,233",645,170,170,0.95,leftmost column whose run is >= 0.95 of the longest (170 px),645:170px;950:61px;949:61px;948:61px;736:58px;703:58px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
